From_Date,From Time,Offense,Zip Code,DVFlag,Race,Sex,Firearm Used Flag  
41822,0.9,1849,64114,U,B,M,N
41722,0.61,670,64106,U,B,M,N
41898,0.93,210,64106,U,W,M,N
41707,0.54,690,64157,N,W,M,N
41893,0.79,702,64153,U,U,U,N
41929,0.55,1850,64117,U,,,N
41774,0.67,2601,64134,N,W,F,N
41984,0.69,702,64138,U,W,M,N
41759,0,1001,64133,U,,,N
41913,0.71,690,64137,U,U,U,N
41823,0.69,302,64134,N,B,M,Y
41703,0.04,401,64111,U,W,M,N
41900,0.1,640,64156,N,W,F,N
41984,0.69,670,64132,U,U,U,N
41741,0.88,301,64132,N,B,M,N
41860,0.17,670,64131,U,U,U,N
41743,0.73,501,64123,U,W,F,N
41974,0.42,1197,64134,U,U,U,N
41717,0.71,801,64124,U,B,M,N
41975,0.13,301,64130,U,W,F,N
41663,0.91,2040,64108,N,B,F,N
41779,0,1701,64152,U,B,M,N
41847,0.71,1401,64124,U,,,N
41655,0.46,690,64117,U,U,U,N
41851,0.78,2402,64127,U,,,N
41876,0.08,1401,64134,U,W,F,N
41657,0.49,702,64109,U,U,U,N
41742,0.54,802,64133,Y,W,F,N
41835,0.82,610,64108,U,B,F,N
41692,0.35,1401,64130,U,U,U,N
41825,0.2,802,64128,Y,B,M,N
42002,0.84,501,64124,N,U,U,N
41722,0.59,302,64106,U,B,F,N
41936,0.75,2601,64106,U,B,M,N
41706,0.39,502,64114,U,,,N
41972,0.97,2601,64133,Y,W,F,N
41973,0.93,1201,64129,U,B,M,N
41922,0.63,1546,64132,U,,,Y
41695,0.61,2601,64127,U,W,M,N
41749,0.4,802,64127,U,B,M,N
41714,0.38,840,64106,U,,,N
41838,0.68,1401,64124,U,B,M,N
41959,0.04,840,64105,U,,,N
41773,0.4,301,64127,U,B,F,N
41893,0.69,403,64130,Y,B,F,Y
41733,0.71,502,64114,U,,,N
41898,0.73,1198,64119,N,U,U,N
41924,0,1120,64153,U,W,M,N
41810,0.56,1188,64113,U,B,M,N
41770,0.08,690,,U,B,M,N
41876,0.93,1849,64134,N,W,F,N
41644,0.54,1401,64132,U,B,M,N
41914,0.53,501,64138,U,W,M,N
41876,0.81,401,64134,U,B,F,N
41911,0.59,2601,64106,U,U,U,N
41747,0.95,302,64134,U,B,M,Y
41665,0.74,702,64111,U,U,U,N
41953,0.54,403,64133,U,B,M,N
41867,0.11,302,64111,N,B,M,Y
41706,0.63,1401,64118,U,W,F,N
41955,0.77,650,64130,U,W,M,N
41673,0.54,640,64111,U,U,U,N
41898,0.47,1546,64133,U,,,Y
41778,0.73,802,64134,Y,B,F,N
41652,0.41,403,64127,Y,B,F,N
41980,0.94,402,64134,N,B,M,Y
41975,0.9,801,64127,N,B,M,N
41670,0.8,650,64153,N,W,F,N
41906,0.96,702,64129,N,W,M,N
41948,0.29,690,64152,U,,,N
41907,0.66,302,64110,U,B,M,Y
41869,0.01,501,64138,U,,,N
41688,0.73,501,64134,U,U,U,N
41823,0.45,501,64114,U,B,M,N
41903,0.52,650,64110,U,U,U,N
41810,0.96,401,64106,U,W,M,N
41832,0.09,670,64131,U,W,F,N
41668,0.8,1401,64130,U,B,F,N
41831,0.71,640,64114,U,U,U,N
41830,0.02,403,64128,U,B,F,N
41810,0.25,502,64134,U,,,N
41918,0.27,1401,64157,N,W,M,N
41794,0.98,702,64111,U,U,U,N
41642,0.85,1750,64119,N,W,M,N
41928,0.43,2601,64126,U,B,F,N
41976,0.5,640,64130,U,U,U,N
41791,0.57,401,64106,U,B,M,N
41770,0.03,690,64152,U,W,M,N
41812,0.76,1001,64128,U,B,M,N
41952,0.88,1401,64138,U,U,U,N
41817,0.92,401,64131,U,B,M,N
41938,0.01,1401,,U,U,U,N
41944,0.13,401,54130,N,B,M,Y
41830,0.66,801,64114,Y,W,M,N
41924,0.68,2601,64106,U,W,M,N
41852,0.96,801,64111,N,W,M,N
41672,0.54,2601,64128,U,,,N
41826,0.89,2402,64110,U,W,F,N
41929,0.5,640,64137,U,U,U,N
41874,0.13,802,,Y,W,M,N
41896,0.99,1401,64111,U,W,F,N
41844,0.78,401,64123,U,B,M,Y
41830,0.91,802,64129,Y,W,F,N
41661,0.5,1120,64131,U,W,F,N
41898,0.42,802,64130,Y,B,M,N
41842,0.81,640,64117,N,U,U,N
41897,0.74,801,64124,U,W,F,N
41841,0.86,301,64134,N,W,M,N
41761,0.01,1849,64124,U,,,N
41770,0.67,1770,,U,,,N
41759,0.19,640,64119,N,W,M,N
41714,0.72,1546,64127,U,,,Y
41686,0.04,1750,64130,U,B,F,N
41671,0.29,702,64114,U,U,U,N
41987,0.7,2655,64127,U,W,F,N
41802,0.35,802,64130,Y,B,F,N
41866,0.84,302,64133,U,W,M,Y
41725,0.94,640,64133,N,U,U,N
41828,0.9,302,64137,U,,,Y
41754,0.69,1850,64130,U,B,M,N
41871,0.56,801,64126,U,W,M,N
41684,0.42,501,64125,U,U,U,N
41996,0.83,640,64111,U,W,M,N
41681,0.85,1401,64114,U,,,N
41653,0.66,801,64151,N,W,F,N
41727,0.16,302,64126,U,W,M,Y
41884,1,1401,,U,,,N
41848,0.65,670,64126,U,U,U,N
41999,0.67,301,64119,U,W,M,N
41862,0.02,1849,64130,U,,,N
41957,0.83,840,64106,U,,,N
41874,0.52,630,64130,U,,,N
41948,0.87,640,64108,U,U,U,N
41888,0.1,402,64127,U,U,F,Y
41647,0.65,630,64116,U,B,M,N
41904,0.56,690,64130,U,B,M,N
41723,0.32,501,,U,U,U,N
41803,0.9,690,64138,U,B,M,N
41783,0.26,1742,,U,W,M,N
41655,0.31,501,64110,U,B,M,N
41886,0.61,2655,64128,U,B,M,N
41882,0.82,1850,64106,U,W,M,N
41777,0.75,640,64106,U,U,U,N
41661,0.32,702,64119,U,,,N
41864,0.38,1401,64124,U,U,U,N
41842,0.92,702,,U,U,U,N
41779,0.15,1401,64157,U,W,M,N
41947,0.46,1401,64119,U,W,M,N
41728,0.92,801,64134,N,W,M,N
41865,0.77,301,64127,U,B,M,N
41970,0.74,802,64128,Y,B,F,N
41655,0.27,501,64130,N,B,M,N
41782,0.76,702,64151,U,W,F,N
41779,0.72,1850,64130,U,B,M,N
41384,0.5,650,64124,U,W,M,N
41956,0.5,799,64134,U,U,U,N
41714,0.5,2601,64108,U,W,M,N
41706,0.94,801,64106,U,B,M,N
41807,0.52,650,64123,U,,,N
41844,0.06,501,64138,U,W,M,N
41880,0.84,1401,64127,U,U,U,N
41913,0.77,801,64109,U,B,M,N
41749,0.73,801,64124,U,W,M,N
41666,0.71,1401,64106,U,,,N
42003,0.92,831,64132,Y,B,F,N
41839,0.17,502,64114,U,,,N
41675,0.45,702,64110,U,B,M,N
41982,0.64,1546,64132,U,,,Y
41873,0.89,502,64123,U,U,U,N
41716,0.83,1401,64154,U,U,U,N
41714,0.17,501,64153,U,U,M,N
41916,0.38,1198,64118,N,W,F,N
41711,0.54,670,64109,U,U,U,N
41872,0.38,501,64126,U,U,U,N
41825,0.9,1849,64133,U,,,N
41995,0.35,1401,,U,U,U,N
41755,0.94,2402,64155,U,,,N
41734,0.88,401,64123,U,W,M,Y
41687,0.98,1750,64157,U,W,M,N
41889,0.66,650,64108,U,W,M,N
41669,0,1401,64132,U,W,M,N
41557,0.5,201,64132,U,W,F,N
41912,0.54,1849,64106,U,B,M,N
41771,0.73,650,64120,U,U,U,N
41976,0.44,2601,64130,U,,,N
41924,0.42,670,64117,N,W,M,N
41856,0.04,201,,U,W,M,N
41710,0.5,501,64110,U,U,U,N
41786,0.39,403,64129,Y,B,F,N
41758,0.83,702,64124,U,U,U,N
41830,0.88,1401,64130,N,U,U,N
41875,0.7,302,,U,,,Y
41901,0.96,702,64134,U,B,F,N
41788,0.68,1849,64117,U,,,N
41980,0.85,1546,64106,U,,,Y
41873,0.79,2655,64123,U,W,F,N
41933,0.67,501,64138,U,U,U,N
41994,0.08,690,64106,U,U,U,N
42002,0.93,802,64111,Y,B,M,N
41763,0.03,2655,64111,U,,,N
41703,0.49,630,64124,U,,,N
41876,0.51,1849,64138,U,B,M,N
41709,0.32,801,64152,U,B,F,N
41886,0.31,1849,64128,N,B,M,N
41971,0.98,702,64111,U,B,M,N
41892,0.88,802,64127,U,B,M,N
41766,0.93,801,64108,U,B,M,N
41644,0.75,1401,64134,U,B,F,N
41715,0.07,1849,64109,U,,,N
41768,0.91,1849,,U,W,M,N
41772,0.96,1546,64130,U,,,Y
41949,0.06,670,64136,Y,W,F,N
41913,0.78,301,,U,W,M,N
41967,0.5,1648,64137,U,W,M,N
41727,0.75,690,64108,U,W,M,N
41778,0.54,650,64153,N,U,U,N
41651,0.96,1401,64111,U,U,U,N
41743,0.88,3077,64111,U,W,F,N
41783,0.78,802,64124,U,B,M,N
41963,0.47,630,64145,U,B,F,N
41699,0.03,2601,64109,U,W,M,N
41719,0.58,702,64110,U,U,U,N
41663,0.7,302,66133,N,W,M,Y
41821,0.12,1850,64111,U,,,N
41658,0.02,2100,64106,U,B,M,N
41667,0.07,702,64109,U,B,M,N
41935,0.96,640,64138,U,U,U,N
41699,0,670,64151,N,W,F,N
41762,0.72,801,64124,U,B,M,N
41994,0.83,401,64130,U,B,M,Y
41723,0.36,801,64110,U,,,N
41729,0.18,2001,64130,N,B,F,N
41844,0.39,670,64111,N,W,F,N
41978,0.88,702,64128,U,U,U,N
41810,0.15,501,64130,U,U,U,N
41810,0.44,2001,64158,N,W,M,N
41730,0,670,64155,N,B,F,N
41758,0.57,2655,64106,U,,,N
41703,0.46,802,64117,Y,W,M,N
41647,0.88,2040,64127,U,B,M,N
41654,0.4,801,64129,N,W,M,N
42001,0.85,840,64108,U,,,N
41931,0.26,2100,,U,W,M,N
41689,0.99,301,64126,U,W,M,N
41681,0.23,702,64111,U,W,M,N
41758,0.64,1401,64127,U,,,N
41762,0.38,403,64128,N,B,F,Y
41788,0.93,1849,64127,U,B,M,N
41938,0.47,302,64127,N,B,M,Y
41730,0,670,64106,U,W,M,N
41881,0.21,801,,N,B,M,N
41663,0.91,2040,64108,N,B,M,N
41732,0.37,501,64124,U,W,M,N
41672,0.1,302,64114,U,B,M,Y
41641,0.73,630,64213,U,,,N
41656,0.54,1201,64109,U,U,M,N
41693,0.9,802,64128,Y,B,M,N
41761,0.9,501,64130,U,B,M,N
41693,0.08,690,64130,U,B,F,N
41913,0.01,2655,64106,U,W,M,N
41792,0.95,1849,64128,U,,,N
41760,0.93,690,64106,U,U,U,N
41799,0.83,802,64110,U,W,F,N
41859,0,650,64127,U,,,N
41994,0.33,1401,64130,U,B,F,N
41778,0.8,650,64105,U,U,M,N
41840,0.79,1401,64117,N,U,U,N
41961,0.23,501,64123,U,U,U,N
41890,0.77,650,64138,U,U,U,N
41778,0.71,650,64111,U,U,U,N
41943,0.51,1188,64111,U,U,U,N
41823,0.67,690,64132,U,B,F,N
41718,0.95,831,64111,U,W,M,N
41680,0,2040,64127,Y,W,F,N
41859,0.67,501,64134,U,U,U,N
41931,0.85,702,64127,U,U,U,N
41970,0.61,501,64110,U,W,F,N
41884,0.66,501,64152,N,W,M,N
41943,0.95,1401,64138,U,W,M,N
41757,0.52,501,64132,U,U,U,N
41665,0.58,2655,64111,U,W,F,N
41653,0.72,901,64130,U,U,U,N
41839,0.43,501,64130,U,U,U,N
41722,0.77,690,64117,N,U,U,N
41997,0.06,802,64138,U,B,F,N
41661,0.33,690,64158,N,W,F,N
41919,0.46,1188,64152,N,U,U,N
41713,0.88,402,64134,U,W,F,Y
41865,0.63,2403,64130,U,,,N
41780,0.92,702,64113,U,U,U,N
42000,0.71,501,64133,U,W,F,N
41923,0.05,301,64108,U,U,M,N
41812,0.17,1849,64127,U,W,M,N
41881,0.08,702,64123,U,W,M,N
41798,0.54,650,64134,U,U,U,N
41951,0.29,702,64133,N,B,F,N
41928,0.43,670,64106,U,B,M,N
41783,0.24,302,64138,N,W,M,Y
41895,0.92,650,64127,N,U,U,N
41842,0.23,2655,64105,U,B,M,N
41714,0.72,840,64127,U,U,U,N
41702,0.4,690,64134,U,W,M,N
41840,0.02,650,64127,N,U,U,N
41775,0.61,630,64128,U,,,N
41441,0,1198,64133,U,B,M,N
41742,0.03,802,64119,Y,W,F,N
41980,0.89,802,64118,Y,W,M,N
41862,0.48,1849,64130,U,,,N
41860,0.17,640,64134,U,B,M,N
41738,0.35,702,64118,U,U,U,N
41848,0.73,401,64132,U,W,M,Y
41985,0.97,401,64111,U,W,M,N
41711,0.12,1849,64129,U,,,N
41727,0.79,1401,64112,U,U,U,N
41782,0.33,801,64118,N,B,F,N
41827,0.09,1120,,U,W,M,N
41667,0.73,650,64131,U,U,U,N
41851,0.5,1198,64128,U,U,U,N
41948,0.46,501,64125,U,W,M,N
41919,0.9,301,64129,U,W,M,N
41922,0.63,1546,64132,U,,,Y
41710,0,802,64130,U,,,N
41846,0.79,403,64124,Y,W,F,N
41718,0.78,630,64154,U,,,N
41835,0.48,2601,64134,U,W,F,N
41688,0.35,650,64131,U,U,U,N
41655,0.84,2601,64130,Y,B,F,N
41724,0.83,702,64109,U,U,U,N
41936,0.46,401,64113,U,W,M,N
41878,0.88,501,,N,W,M,N
41871,0.92,2601,64123,U,,,N
41848,0.79,403,64118,Y,B,F,N
41841,0,302,64111,U,B,M,N
41993,0.49,690,64134,U,W,F,N
41773,0,802,64132,Y,B,F,N
41709,0.94,2402,64128,U,B,M,N
41874,0.9,640,64154,N,W,F,N
41915,0.58,670,64110,U,W,F,N
41789,0.71,1401,64131,U,U,U,N
41812,0.48,1401,64117,U,U,U,N
41703,0.58,501,64123,U,W,F,N
41751,0,1401,64145,U,W,M,N
41908,0.57,2601,64133,U,B,F,N
41761,0.64,302,64110,U,U,U,Y
41729,0.46,2601,64130,N,B,F,N
41698,0.34,501,64127,U,U,U,N
41711,0.67,801,64110,U,B,F,N
41626,0.5,670,64114,N,W,F,N
41879,0.38,2601,64132,U,B,M,N
41930,0.88,2601,64111,U,B,M,N
41837,0.19,2601,64124,U,U,U,N
41840,0.19,2693,64106,U,U,U,N
41706,0.02,670,64117,N,U,U,N
41718,0.75,802,64111,U,W,M,N
41658,0.5,1702,64109,U,B,F,N
41836,0.88,670,64118,U,W,F,N
41827,0.54,201,64109,U,W,F,N
41927,0.71,2655,64126,U,,,N
41716,0,1122,64109,U,B,M,N
41640,0,501,64132,U,,,N
41734,0.9,640,64110,U,W,M,N
41651,0.04,1401,64116,U,W,F,N
41935,0.12,402,64110,N,B,M,Y
41822,0.86,801,64130,U,B,M,Y
41976,0.25,1401,64111,U,W,M,N
41855,0.92,501,64114,U,U,U,N
41743,0.63,403,64108,Y,B,M,Y
41737,0.03,2655,64111,U,B,M,N
41923,0.85,301,,N,B,M,N
41875,0.19,1401,64116,U,W,F,N
41736,0.5,670,64109,U,U,U,N
41946,0.64,403,64124,Y,W,F,N
41685,0.76,702,64134,U,U,U,N
41884,0.71,2040,64111,U,B,F,N
41780,0.69,802,64131,Y,B,M,N
41933,0.1,802,64132,Y,B,M,N
41679,0.31,690,64129,U,,,N
41898,0.47,1546,64133,U,,,Y
41910,0.83,690,64126,U,U,U,N
41854,0.61,1401,64109,Y,B,M,N
41648,0,702,64124,U,W,M,N
41653,0.79,1401,64151,N,W,F,N
41740,0.08,1401,64134,U,U,U,N
41756,0,650,64114,U,W,F,N
41771,0.5,1122,64132,U,W,M,N
41769,0,802,64134,Y,B,M,N
41825,0.63,702,64126,U,U,U,N
41763,0.63,2403,64106,N,B,M,N
41696,0.78,801,64111,N,W,M,N
41907,0.31,501,64127,U,U,U,N
41885,0.01,501,64127,U,U,U,N
41654,0.31,831,64113,U,W,M,N
41742,0.58,670,64123,U,B,M,N
41767,0.78,802,64127,Y,B,M,N
41842,0.23,2655,64105,U,B,M,N
41733,0.55,302,64124,U,W,M,Y
41643,0.79,2601,64127,U,B,M,N
41881,0.15,401,64128,N,B,M,Y
41798,0.54,502,64124,U,,,N
41801,0.85,401,64127,U,W,F,N
41973,0.98,2655,64126,N,W,F,N
41808,0.43,670,64130,U,B,F,N
41844,0.08,2655,64111,U,,,N
41902,0.69,1401,64127,U,W,M,N
41925,0.13,401,64126,U,W,F,Y
41894,0.71,690,64154,N,U,U,N
41673,0.72,690,64131,U,U,U,N
41711,0.46,1120,64106,U,B,M,N
41804,0.84,403,64109,Y,B,F,N
41548,0,2001,64117,U,W,F,N
41838,0.34,501,64134,U,U,M,N
41723,0.69,630,64154,U,,,N
41801,0.02,640,64117,U,W,M,N
41867,0.04,301,64124,N,W,M,N
41952,0.83,501,64109,U,W,F,N
41726,0.94,702,64110,U,W,M,N
41860,0.98,1401,64108,U,A,M,N
41772,0,802,64126,Y,W,F,N
41648,0.58,650,64114,U,W,F,N
41971,0.83,1850,64127,N,W,M,N
41920,0.5,501,64131,U,U,U,N
41892,0.44,702,64117,U,U,U,N
41686,0.25,670,64111,U,W,M,N
41682,0.21,840,64109,U,,,N
41976,0.73,640,64105,U,W,M,N
41893,0.43,2655,64111,U,B,M,N
41968,0.51,702,64109,U,B,M,N
41930,0.67,501,64126,U,U,U,N
41747,0.92,640,64109,U,W,M,N
41812,0.49,799,64137,U,W,F,N
41945,0.69,2601,,U,B,M,N
41896,0.9,501,64127,U,U,U,N
41794,0.33,501,64130,U,W,F,N
41697,0.88,650,64127,U,U,U,N
41914,0.95,2402,34127,N,W,M,N
41758,0.33,501,64134,U,U,U,N
41963,0.24,802,64116,Y,W,F,N
41693,0.97,802,64133,Y,B,M,N
41790,0.54,702,64106,U,U,U,N
41858,0.69,1120,64123,N,B,M,N
41681,0.45,630,64111,U,,,N
41758,0.33,501,64134,U,W,M,N
41812,0.49,1850,64137,U,W,M,N
41761,0.29,670,64127,U,U,U,N
41775,0.85,302,64106,N,B,M,N
41949,0.5,690,64131,U,W,F,N
41751,0.25,901,64124,U,W,M,N
41672,0.11,401,64118,U,U,M,Y
41788,0.58,1651,64124,U,,,N
41862,0.5,702,64111,U,U,U,N
41775,0.86,403,64131,Y,W,F,N
41762,0.63,2655,64110,U,B,M,N
41794,0.76,1120,64117,U,W,M,N
41729,0.56,403,64127,U,B,F,N
41815,0.8,690,64110,U,U,F,N
41831,0.38,501,64138,U,U,U,N
41840,0.14,2402,64127,U,W,M,N
41789,0.71,690,64132,U,,,N
41907,0.82,1201,64153,N,W,M,N
41771,0.02,640,64127,U,B,M,N
41943,0.58,302,64128,N,W,M,Y
41693,0.72,301,64109,U,B,F,N
41875,0.04,640,64154,U,W,M,N
41818,0.04,403,64130,Y,B,F,N
41844,0.21,802,64130,U,B,M,N
41660,0.71,702,64132,U,B,M,N
41655,0.96,670,64123,U,U,M,N
41863,0.56,802,64110,U,B,F,N
41815,0.42,1401,64131,U,W,F,N
41844,0.73,301,64111,N,W,M,N
41903,0.83,650,64123,U,U,U,N
41960,0.82,2601,64132,U,W,M,N
41985,0.96,501,64111,U,U,U,N
41654,0.96,801,64106,N,W,M,N
41907,0.65,401,64134,U,U,U,N
41886,0.38,501,64123,U,A,M,N
41840,0.83,801,64123,N,W,M,N
41948,0.27,501,64118,N,W,M,N
41761,0.63,2655,64133,U,W,M,N
41973,0.33,1401,64123,U,W,F,N
41927,0.56,670,64153,U,U,U,N
41668,0.26,2601,64113,U,B,F,N
41783,0.88,1849,64134,U,B,M,N
41889,0.79,640,64112,U,U,U,N
41897,0.46,670,64131,U,U,U,N
41841,0.37,501,64124,U,W,M,N
41894,0.96,640,64132,U,U,U,N
42004,0.53,802,64117,Y,W,F,N
41743,0.29,1201,64114,U,,,N
41853,0.45,1188,64155,U,U,U,N
41776,0.13,840,64124,U,,,N
41985,0.9,1546,64106,U,,,Y
41812,0.01,630,64109,U,B,M,N
41659,0.77,1849,64151,U,,,N
41842,0.5,650,64128,U,W,F,N
41720,0.1,801,64105,N,W,M,N
41894,0.85,640,64111,U,U,U,N
41974,0.89,2601,64131,N,W,M,N
41729,0.66,802,64127,Y,B,M,N
41866,0.44,501,64124,U,W,F,N
41919,0.99,2201,64117,U,W,M,N
41785,0.25,802,64119,Y,W,F,N
41711,0.95,2601,64106,U,W,M,N
41908,0.34,2402,64132,U,B,M,N
41715,0.94,302,64136,U,W,M,Y
41731,0.08,702,64127,U,U,U,N
41668,0.33,650,64111,U,W,M,N
41815,0.02,702,,U,W,F,N
41731,0.69,301,64111,U,B,M,N
41916,0.98,401,64130,N,W,M,Y
41674,0.52,702,64132,N,B,M,N
41819,0.33,640,64116,N,W,M,N
41998,0.5,640,64133,N,B,F,N
41843,0.78,1849,64106,U,W,M,N
41727,0.35,1120,64111,U,,,N
41794,0.84,401,64130,N,B,F,N
41645,0.63,630,64157,U,W,M,N
41651,0.5,501,64118,U,W,F,N
41810,0.81,801,64128,Y,B,F,N
41858,0.42,301,64125,U,B,F,N
41883,0.04,690,64109,U,U,U,N
41740,0.88,2601,64116,U,,,N
41933,0.99,840,64130,U,B,M,N
41781,0.16,1401,64133,N,U,M,N
41818,0.79,702,64130,U,U,U,N
41930,0.75,690,64134,U,B,F,N
41800,0.44,501,64156,U,W,F,N
41855,0.67,690,64123,U,,,N
41846,0.66,2655,64119,U,W,M,N
41895,0.68,802,64123,Y,B,M,N
41851,0.05,401,64128,N,B,M,N
41922,0.9,702,64114,U,W,F,N
41978,0.78,630,64111,U,,,N
41677,0.83,640,64133,N,B,M,N
41762,0.04,2655,64109,U,B,M,N
41950,0.5,801,64151,N,U,F,N
41906,0.68,401,64134,U,B,F,N
41985,0.71,1401,64116,U,,,N
41937,0,1188,64112,N,W,F,N
41812,0.08,670,64108,U,B,F,N
41774,0,1401,64123,U,A,F,N
41904,0.48,630,64109,U,,,N
41825,0.85,401,64110,U,B,M,Y
41919,0.45,630,64145,U,,,N
41050,0,1198,64109,U,U,U,N
41913,0.63,640,64114,U,W,M,N
41950,0.5,801,64151,N,W,M,N
41693,0.05,1401,64101,U,U,U,N
41917,0.94,1401,64129,U,W,M,N
41672,0.07,802,64126,U,B,M,N
41836,0.96,702,64131,U,B,M,N
41853,0.58,702,64123,U,W,M,N
41909,0.32,840,64109,U,B,M,N
41878,0.18,201,64114,N,W,F,N
41842,0,702,64110,N,W,F,N
41876,0.66,401,64130,U,W,M,N
41817,0.56,630,64112,U,B,F,N
41918,0.15,650,64127,U,,,N
41729,0.98,1001,64134,U,W,M,N
41707,0.99,502,64136,U,U,U,N
41734,0.6,2601,64152,N,U,U,N
41696,0.35,1401,,U,W,F,N
41870,0.06,502,64134,U,U,U,N
41765,0.53,1120,64124,N,B,M,N
41855,0.4,801,64134,U,B,F,N
41825,0.38,1741,64127,U,B,M,N
41825,0.38,670,64101,U,U,U,N
41729,0.38,1198,64156,N,W,M,N
41768,0.48,501,64128,U,B,F,N
41791,0.06,1401,64108,U,W,M,N
41688,0.69,702,64153,N,W,M,N
41727,0.92,1401,64106,U,W,F,N
41668,0.53,702,64109,U,U,U,N
41729,0.92,802,,Y,W,F,N
41741,0.63,1401,64155,U,W,M,N
41652,0.71,501,64128,U,B,F,N
41868,0.24,802,64127,Y,B,M,N
41945,0.01,1849,64108,U,,,N
41698,0.38,831,64137,U,B,F,N
41710,0.42,670,64127,U,B,F,N
41659,0.5,501,64124,U,,,N
41820,0.79,802,64133,U,W,M,N
41804,0.08,690,64109,U,U,U,N
41948,0.63,1401,64111,U,U,U,N
41804,0.52,630,64127,U,,,N
41924,0.5,2601,64126,U,U,U,N
41745,0.96,640,64138,U,U,U,N
41750,0.4,1122,64127,U,,,N
41793,0.99,1850,64127,U,B,M,N
41949,0.78,1750,64127,N,B,F,N
41693,0.15,2100,64106,U,,,N
41720,0.94,802,64157,U,U,F,N
41881,0.6,1849,64129,U,,,N
42001,0.93,802,64123,Y,B,F,N
41903,0.93,2100,64110,U,W,M,N
41920,0.5,831,64118,U,W,F,N
41740,0.83,640,64119,U,,,N
41751,0.64,2601,64124,U,,,N
41700,0.12,502,64145,U,U,U,N
41738,0.38,1122,64134,U,U,U,N
41748,0.93,802,64124,Y,B,F,N
41847,0.83,702,64109,U,W,M,N
41876,0.42,840,64138,U,B,M,N
41721,0.79,502,64137,U,U,U,N
41954,0.52,630,64114,U,,,N
41718,0.85,799,64106,U,W,M,N
41973,0.12,1849,64131,U,B,M,N
41925,0.75,702,64117,U,U,U,N
41678,0.14,802,64131,Y,B,M,N
41749,0.89,640,64111,U,W,M,N
41816,0.42,2663,64133,U,W,M,N
41710,0.83,831,64155,U,W,F,N
41687,0.38,2662,64109,U,B,M,N
41771,0.68,2601,64130,U,B,F,N
41955,0.71,650,64114,U,U,U,N
41774,0.63,1122,64106,U,U,U,N
41710,0.85,501,64114,U,B,F,N
41903,0.56,401,64147,U,W,M,Y
41745,0.11,2655,64111,U,,,N
41944,0,640,64127,U,U,U,N
41921,0.08,403,64133,Y,W,F,N
41792,0.06,1849,64109,U,,,N
41722,0.67,302,64130,U,B,F,Y
41853,0.83,640,64108,U,U,U,N
41681,0.87,1120,64154,U,,,N
41958,0.96,650,64106,U,U,U,N
41732,0.8,1849,64106,U,,,N
41894,0.93,802,64130,Y,B,F,N
41548,0,1120,64118,N,U,U,N
41967,0.5,501,64133,U,U,U,N
41742,0.69,831,64106,U,U,U,N
41821,0.43,2601,64154,U,W,M,N
41936,0.6,670,64127,U,U,U,N
41789,0.74,502,64133,U,U,U,N
41848,0.02,1401,64155,N,U,U,N
41918,0.63,670,64132,U,U,U,N
41651,0.81,640,64111,U,U,F,N
41857,0.69,2601,64106,N,W,F,N
41783,0.74,1401,64110,U,B,M,N
41933,0.83,702,64131,N,U,U,N
41918,0.92,802,64132,U,B,M,N
41914,0.4,630,64114,U,U,U,N
41850,0.62,802,64127,Y,W,F,N
41802,0.85,302,64109,N,B,M,N
41788,0.82,403,64130,Y,B,M,N
41924,0.72,630,64111,U,W,M,N
41824,0.43,1401,64124,U,B,F,N
41992,0.84,901,64127,U,,,N
41776,0.01,1849,64126,U,W,M,N
41911,0.34,302,64127,U,B,M,Y
41699,0.5,670,64133,U,W,F,N
41843,0.36,302,64127,U,W,M,Y
41679,0.86,2655,64145,U,W,F,N
41819,0.08,802,64151,Y,B,F,N
41708,0.35,802,,Y,B,M,N
41710,0.42,702,64114,U,W,M,N
41753,0.58,802,64118,Y,W,M,N
41817,0.95,2201,64126,U,,,N
41807,0.95,2655,64130,U,B,F,N
41906,0.99,802,64130,U,B,F,N
41945,0.81,640,64113,U,U,U,N
41696,0.88,670,64106,U,U,U,N
41753,0.88,650,64112,U,,,N
41910,0.64,401,64116,U,B,M,N
41673,0.52,501,64128,U,U,U,N
41744,0.88,630,64116,U,,,N
41817,0.5,1120,64119,N,U,U,N
41734,0.5,1198,64114,U,U,U,N
41710,0.6,2040,64133,U,W,F,N
41869,0.87,802,64123,Y,W,M,N
41860,0.02,801,64128,U,B,F,N
41979,0.46,802,64130,Y,B,M,N
41732,0.15,401,64118,U,W,M,Y
41849,0.56,670,64130,U,W,F,N
41930,0.43,630,64157,U,,,N
41750,0.9,802,64131,Y,W,F,N
41853,0.46,1188,64130,U,U,U,N
41938,0.53,502,64145,U,,,N
41844,0.51,802,64127,N,B,F,N
42001,0.48,640,64133,U,W,M,N
41792,0.15,2601,64133,U,B,F,N
41898,0.46,1750,64131,U,B,M,N
41755,0.02,640,64111,U,W,F,N
41893,0.58,630,64152,N,B,M,N
41999,0.78,402,64128,N,B,F,Y
41836,0.71,690,64128,U,W,M,N
41936,0.75,502,64120,U,U,U,N
41738,0.84,1849,64108,U,B,M,N
41691,0.96,1850,64130,U,,,N
41840,0.01,630,64123,U,B,M,N
41673,0.39,1850,64120,U,,,N
41815,0.38,702,64119,N,W,F,N
41761,0.42,2655,64128,U,B,M,N
41881,0.58,690,64068,N,U,U,N
41902,0.92,2601,64108,U,B,M,N
